instance,algorithm,seed,objv,lb
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,4,795.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,10,787.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,4,1437.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,10,786.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,3,337.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,5,786.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,2,1428.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,2,1435.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,3,789.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,6,1429.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,1,1431.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,6,791.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,7,788.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,3,5847.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,2,5852.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,7,338.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,4,5848.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,5,1436.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,8,790.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,9,5847.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,6,1437.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,6,340.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,8,5850.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,1,5847.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,3,5847.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,9,341.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,1,1435.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,6,339.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,2,791.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,9,791.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,5,5846.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,1,785.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,8,1435.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,4,5847.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,3,1437.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,7,337.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,10,1432.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,8,1432.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,5,1437.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,10,5851.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,6,776.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,10,5845.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,4,338.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,8,786.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,1,1437.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,1,791.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,10,338.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,2,337.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,6,1434.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,10,5846.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,9,339.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,2,339.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,3,787.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,4,784.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,9,1434.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,3,340.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,1,5846.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,6,5848.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,5,791.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,10,785.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,1,788.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,4,1429.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,1,340.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,7,342.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,5,338.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,5,5847.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,3,1435.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,9,1437.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,3,782.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,7,792.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,6,337.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,1,339.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,2,787.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,8,5848.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,4,1434.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,5,1431.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,10,1434.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,6,788.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,7,1433.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,4,338.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,5,5847.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,5,788.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,2,1439.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,7,1438.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,6,5850.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,5,337.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,10,1433.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,7,5848.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,3,340.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,2,5848.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,9,791.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,4,337.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,10,339.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,8,5848.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,1,339.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,9,790.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,3,5851.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,1,5848.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,7,5848.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,2,339.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,4,5846.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_999,RS,2,5849.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,6,5850.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,7,1435.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,9,1432.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,7,5844.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_999,RS,9,5846.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_999,RS,9,5843.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,1,378.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,5,378.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,5,868.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,4,872.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,4,359.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,3,1518.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,2,1572.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,2,359.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,1,841.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,1,375.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,4,1504.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,5,873.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,2,876.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,2,1511.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,1,360.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,1,364.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,1,841.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,5,380.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,4,6365.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,4,6275.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,1,6330.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,3,6369.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,4,6318.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,1,375.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,3,869.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,5,6364.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,5,6364.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,4,1518.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,2,1524.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,5,6374.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,5,357.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,5,377.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,3,360.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,4,1553.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,4,831.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,2,379.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,4,1558.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,5,870.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,3,1522.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,2,6373.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,3,1556.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,2,875.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,4,1567.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,1,872.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,4,1570.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,3,374.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,5,1572.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,2,362.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,1,870.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,1,1567.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,2,379.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,5,841.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,4,6331.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,5,1508.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,1,6372.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,4,1570.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,3,362.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,3,6367.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,4,841.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,4,833.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,1,836.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,2,1569.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,3,874.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,5,845.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,4,870.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,2,1560.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,1,1520.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,2,6258.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,3,371.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,1,873.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,5,368.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,5,867.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,2,873.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,3,362.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,3,840.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,1,6369.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,2,842.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,4,374.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,5,1513.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,5,1513.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,5,6284.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,2,6373.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,5,6332.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,3,380.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,2,1556.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,1,1568.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,3,1557.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,4,6288.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,3,6323.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,4,873.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,2,6320.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,5,6324.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,1,1513.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,5,867.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,5,1557.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,1,875.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,5,361.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,2,1555.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,1,1557.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,1,869.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,1,6325.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,3,1571.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,4,866.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,2,359.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,4,1535.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,4,380.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,3,1570.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,3,373.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,2,374.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,1,378.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,4,376.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,2,1512.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,5,6278.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,5,6276.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,1,1557.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,5,842.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,1,6284.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,1,869.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,2,6264.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,3,1517.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,5,376.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,4,868.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,4,361.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,5,872.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,3,379.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,4,6376.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,3,840.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,4,361.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,4,377.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,5,6339.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,2,6368.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,3,6374.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,3,1558.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,1,1558.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,4,1517.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,2,376.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,2,6322.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,5,1571.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,2,867.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,4,378.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,3,870.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,2,375.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,3,837.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,2,6327.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,1,1525.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,5,354.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,3,6329.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,4,6282.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,4,874.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,1,376.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,1,1570.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,2,866.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,1,6372.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,5,378.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,4,6333.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,3,870.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_777,RS,5,1559.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,1,6335.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,2,866.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,1,362.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,4,376.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,3,6292.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,5,1571.0,0.0
Small_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,2,380.0,0.0
Medium_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,2,834.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,3,380.0,0.0
Large_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,5,1559.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,3,868.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,2,1570.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_555,RS,1,375.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,3,6289.0,0.0
Large_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_555,RS,3,1569.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,2,834.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,3,873.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,3,6301.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_777,RS,3,6319.0,0.0
Huge_Moderate_Light_High_Moderate_Few_Early_VeryLate_555,RS,4,6369.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,1,6276.0,0.0
Huge_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,2,6285.0,0.0
Huge_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,1,6301.0,0.0
Small_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_333,RS,6,358.0,0.0
Small_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,10,359.0,0.0
Medium_Moderate_Light_High_Moderate_Few_Early_VeryLate_333,RS,9,842.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,10,869.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,6,865.0,0.0
Medium_Moderate_Light_High_Moderate_Moderate_Early_VeryLate_777,RS,7,865.0,0.0
Large_Moderate_Light_High_Moderate_Many_Early_VeryLate_333,RS,10,1516.0,0.0
